Question,Location,Location code,Answer,Count
asset_elec,,11,,0
asset_elec,,11,1,1667
asset_elec,,11,0,3784
asset_elec,,11,3,0
asset_elec,,11,2,0
asset_elec,,11,5,0
asset_elec,,11,4,0
asset_elec,,11,7,0
asset_elec,,11,6,0
asset_elec,,12,,0
asset_elec,,12,1,1317
asset_elec,,12,0,1147
asset_elec,,12,3,0
asset_elec,,12,2,0
asset_elec,,12,5,0
asset_elec,,12,4,0
asset_elec,,12,7,0
asset_elec,,12,6,0
asset_elec,,413,,0
asset_elec,,413,1,5
asset_elec,,413,0,30
asset_elec,,413,3,0
asset_elec,,413,2,0
asset_elec,,413,5,0
asset_elec,,413,4,0
asset_elec,,413,7,0
asset_elec,,413,6,0
asset_elec,,371,,0
asset_elec,,371,1,5
asset_elec,,371,0,54
asset_elec,,371,3,0
asset_elec,,371,2,0
asset_elec,,371,5,0
asset_elec,,371,4,0
asset_elec,,371,7,0
asset_elec,,371,6,0
asset_elec,,372,,0
asset_elec,,372,1,9
asset_elec,,372,0,11
asset_elec,,372,3,0
asset_elec,,372,2,0
asset_elec,,372,5,0
asset_elec,,372,4,0
asset_elec,,372,7,0
asset_elec,,372,6,0
asset_elec,,292,,0
asset_elec,,292,1,28
asset_elec,,292,0,53
asset_elec,,292,3,0
asset_elec,,292,2,0
asset_elec,,292,5,0
asset_elec,,292,4,0
asset_elec,,292,7,0
asset_elec,,292,6,0
asset_elec,,293,,0
asset_elec,,293,1,26
asset_elec,,293,0,53
asset_elec,,293,3,0
asset_elec,,293,2,0
asset_elec,,293,5,0
asset_elec,,293,4,0
asset_elec,,293,7,0
asset_elec,,293,6,0
asset_elec,,291,,0
asset_elec,,291,1,148
asset_elec,,291,0,276
asset_elec,,291,3,0
asset_elec,,291,2,0
asset_elec,,291,5,0
asset_elec,,291,4,0
asset_elec,,291,7,0
asset_elec,,291,6,0
asset_elec,,312,,0
asset_elec,,312,1,36
asset_elec,,312,0,71
asset_elec,,312,3,0
asset_elec,,312,2,0
asset_elec,,312,5,0
asset_elec,,312,4,0
asset_elec,,312,7,0
asset_elec,,312,6,0
asset_elec,,311,,0
asset_elec,,311,1,56
asset_elec,,311,0,279
asset_elec,,311,3,0
asset_elec,,311,2,0
asset_elec,,311,5,0
asset_elec,,311,4,0
asset_elec,,311,7,0
asset_elec,,311,6,0
asset_elec,,191,,0
asset_elec,,191,1,915
asset_elec,,191,0,2218
asset_elec,,191,3,0
asset_elec,,191,2,0
asset_elec,,191,5,0
asset_elec,,191,4,0
asset_elec,,191,7,0
asset_elec,,191,6,0
asset_elec,,193,,0
asset_elec,,193,1,130
asset_elec,,193,0,239
asset_elec,,193,3,0
asset_elec,,193,2,0
asset_elec,,193,5,0
asset_elec,,193,4,0
asset_elec,,193,7,0
asset_elec,,193,6,0
asset_elec,,192,,0
asset_elec,,192,1,375
asset_elec,,192,0,254
asset_elec,,192,3,0
asset_elec,,192,2,0
asset_elec,,192,5,0
asset_elec,,192,4,0
asset_elec,,192,7,0
asset_elec,,192,6,0
asset_elec,,271,,0
asset_elec,,271,1,197
asset_elec,,271,0,569
asset_elec,,271,3,0
asset_elec,,271,2,0
asset_elec,,271,5,0
asset_elec,,271,4,0
asset_elec,,271,7,0
asset_elec,,271,6,0
asset_elec,,272,,0
asset_elec,,272,1,83
asset_elec,,272,0,85
asset_elec,,272,3,0
asset_elec,,272,2,0
asset_elec,,272,5,0
asset_elec,,272,4,0
asset_elec,,272,7,0
asset_elec,,272,6,0
asset_elec,,273,,0
asset_elec,,273,1,6
asset_elec,,273,0,1
asset_elec,,273,3,0
asset_elec,,273,2,0
asset_elec,,273,5,0
asset_elec,,273,4,0
asset_elec,,273,7,0
asset_elec,,273,6,0
asset_elec,,111,,0
asset_elec,,111,1,1639
asset_elec,,111,0,3575
asset_elec,,111,3,14
asset_elec,,111,2,9
asset_elec,,111,5,0
asset_elec,,111,4,13
asset_elec,,111,7,0
asset_elec,,111,6,0
asset_elec,,113,,0
asset_elec,,113,1,421
asset_elec,,113,0,925
asset_elec,,113,3,0
asset_elec,,113,2,0
asset_elec,,113,5,0
asset_elec,,113,4,0
asset_elec,,113,7,0
asset_elec,,113,6,0
asset_elec,,112,,0
asset_elec,,112,1,486
asset_elec,,112,0,345
asset_elec,,112,3,0
asset_elec,,112,2,0
asset_elec,,112,5,0
asset_elec,,112,4,0
asset_elec,,112,7,0
asset_elec,,112,6,0
asset_elec,,32,,0
asset_elec,,32,1,1026
asset_elec,,32,0,734
asset_elec,,32,3,0
asset_elec,,32,2,0
asset_elec,,32,5,0
asset_elec,,32,4,0
asset_elec,,32,7,0
asset_elec,,32,6,0
asset_elec,,33,,0
asset_elec,,33,1,534
asset_elec,,33,0,895
asset_elec,,33,3,0
asset_elec,,33,2,0
asset_elec,,33,5,0
asset_elec,,33,4,0
asset_elec,,33,7,0
asset_elec,,33,6,0
asset_elec,,31,,0
asset_elec,,31,1,1884
asset_elec,,31,0,4712
asset_elec,,31,3,0
asset_elec,,31,2,0
asset_elec,,31,5,0
asset_elec,,31,4,0
asset_elec,,31,7,0
asset_elec,,31,6,0
asset_elec,,172,,0
asset_elec,,172,1,313
asset_elec,,172,0,339
asset_elec,,172,3,0
asset_elec,,172,2,0
asset_elec,,172,5,0
asset_elec,,172,4,0
asset_elec,,172,7,0
asset_elec,,172,6,0
asset_elec,,52,,0
asset_elec,,52,1,756
asset_elec,,52,0,448
asset_elec,,52,3,0
asset_elec,,52,2,0
asset_elec,,52,5,0
asset_elec,,52,4,0
asset_elec,,52,7,0
asset_elec,,52,6,0
asset_elec,,421,,0
asset_elec,,421,1,0
asset_elec,,421,0,18
asset_elec,,421,3,0
asset_elec,,421,2,0
asset_elec,,421,5,0
asset_elec,,421,4,0
asset_elec,,421,7,0
asset_elec,,421,6,0
asset_elec,,362,,0
asset_elec,,362,1,15
asset_elec,,362,0,1
asset_elec,,362,3,0
asset_elec,,362,2,0
asset_elec,,362,5,0
asset_elec,,362,4,0
asset_elec,,362,7,0
asset_elec,,362,6,0
asset_elec,,361,,0
asset_elec,,361,1,10
asset_elec,,361,0,91
asset_elec,,361,3,0
asset_elec,,361,2,0
asset_elec,,361,5,0
asset_elec,,361,4,0
asset_elec,,361,7,0
asset_elec,,361,6,0
asset_elec,,301,,0
asset_elec,,301,1,84
asset_elec,,301,0,289
asset_elec,,301,3,0
asset_elec,,301,2,0
asset_elec,,301,5,0
asset_elec,,301,4,0
asset_elec,,301,7,0
asset_elec,,301,6,0
asset_elec,,302,,0
asset_elec,,302,1,52
asset_elec,,302,0,42
asset_elec,,302,3,0
asset_elec,,302,2,0
asset_elec,,302,5,0
asset_elec,,302,4,0
asset_elec,,302,7,0
asset_elec,,302,6,0
asset_elec,,303,,0
asset_elec,,303,1,23
asset_elec,,303,0,53
asset_elec,,303,3,0
asset_elec,,303,2,0
asset_elec,,303,5,0
asset_elec,,303,4,0
asset_elec,,303,7,0
asset_elec,,303,6,0
asset_elec,,381,,0
asset_elec,,381,1,1
asset_elec,,381,0,37
asset_elec,,381,3,0
asset_elec,,381,2,0
asset_elec,,381,5,0
asset_elec,,381,4,0
asset_elec,,381,7,0
asset_elec,,381,6,0
asset_elec,,383,,0
asset_elec,,383,1,0
asset_elec,,383,0,34
asset_elec,,383,3,0
asset_elec,,383,2,0
asset_elec,,383,5,0
asset_elec,,383,4,0
asset_elec,,383,7,0
asset_elec,,383,6,0
asset_elec,,241,,0
asset_elec,,241,1,460
asset_elec,,241,0,1205
asset_elec,,241,3,0
asset_elec,,241,2,0
asset_elec,,241,5,0
asset_elec,,241,4,0
asset_elec,,241,7,0
asset_elec,,241,6,0
asset_elec,,243,,0
asset_elec,,243,1,152
asset_elec,,243,0,132
asset_elec,,243,3,0
asset_elec,,243,2,0
asset_elec,,243,5,0
asset_elec,,243,4,0
asset_elec,,243,7,0
asset_elec,,243,6,0
asset_elec,,242,,0
asset_elec,,242,1,49
asset_elec,,242,0,64
asset_elec,,242,3,0
asset_elec,,242,2,0
asset_elec,,242,5,0
asset_elec,,242,4,0
asset_elec,,242,7,0
asset_elec,,242,6,0
asset_elec,,102,,0
asset_elec,,102,1,804
asset_elec,,102,0,489
asset_elec,,102,3,0
asset_elec,,102,2,0
asset_elec,,102,5,0
asset_elec,,102,4,0
asset_elec,,102,7,0
asset_elec,,102,6,0
asset_elec,,103,,0
asset_elec,,103,1,423
asset_elec,,103,0,743
asset_elec,,103,3,0
asset_elec,,103,2,0
asset_elec,,103,5,0
asset_elec,,103,4,0
asset_elec,,103,7,0
asset_elec,,103,6,0
asset_elec,,101,,0
asset_elec,,101,1,2370
asset_elec,,101,0,4426
asset_elec,,101,3,0
asset_elec,,101,2,0
asset_elec,,101,5,0
asset_elec,,101,4,0
asset_elec,,101,7,0
asset_elec,,101,6,0
asset_elec,,43,,0
asset_elec,,43,1,543
asset_elec,,43,0,1035
asset_elec,,43,3,0
asset_elec,,43,2,0
asset_elec,,43,5,0
asset_elec,,43,4,0
asset_elec,,43,7,0
asset_elec,,43,6,0
asset_elec,,42,,0
asset_elec,,42,1,630
asset_elec,,42,0,306
asset_elec,,42,3,0
asset_elec,,42,2,0
asset_elec,,42,5,0
asset_elec,,42,4,0
asset_elec,,42,7,0
asset_elec,,42,6,0
asset_elec,,41,,0
asset_elec,,41,1,1899
asset_elec,,41,0,4506
asset_elec,,41,3,8
asset_elec,,41,2,8
asset_elec,,41,5,0
asset_elec,,41,4,0
asset_elec,,41,7,0
asset_elec,,41,6,0
asset_elec,,431,,0
asset_elec,,431,1,23
asset_elec,,431,0,16
asset_elec,,431,3,0
asset_elec,,431,2,0
asset_elec,,431,5,0
asset_elec,,431,4,0
asset_elec,,431,7,0
asset_elec,,431,6,0
asset_elec,,331,,0
asset_elec,,331,1,53
asset_elec,,331,0,56
asset_elec,,331,3,0
asset_elec,,331,2,0
asset_elec,,331,5,0
asset_elec,,331,4,0
asset_elec,,331,7,0
asset_elec,,331,6,0
asset_elec,,333,,0
asset_elec,,333,1,11
asset_elec,,333,0,25
asset_elec,,333,3,0
asset_elec,,333,2,0
asset_elec,,333,5,0
asset_elec,,333,4,0
asset_elec,,333,7,0
asset_elec,,333,6,0
asset_elec,,332,,0
asset_elec,,332,1,50
asset_elec,,332,0,14
asset_elec,,332,3,0
asset_elec,,332,2,0
asset_elec,,332,5,0
asset_elec,,332,4,0
asset_elec,,332,7,0
asset_elec,,332,6,0
asset_elec,,252,,0
asset_elec,,252,1,256
asset_elec,,252,0,168
asset_elec,,252,3,0
asset_elec,,252,2,0
asset_elec,,252,5,0
asset_elec,,252,4,0
asset_elec,,252,7,0
asset_elec,,252,6,0
asset_elec,,253,,0
asset_elec,,253,1,115
asset_elec,,253,0,78
asset_elec,,253,3,0
asset_elec,,253,2,0
asset_elec,,253,5,0
asset_elec,,253,4,0
asset_elec,,253,7,0
asset_elec,,253,6,0
asset_elec,,251,,0
asset_elec,,251,1,315
asset_elec,,251,0,629
asset_elec,,251,3,0
asset_elec,,251,2,0
asset_elec,,251,5,0
asset_elec,,251,4,0
asset_elec,,251,7,0
asset_elec,,251,6,0
asset_elec,,173,,0
asset_elec,,173,1,234
asset_elec,,173,0,277
asset_elec,,173,3,0
asset_elec,,173,2,0
asset_elec,,173,5,0
asset_elec,,173,4,0
asset_elec,,173,7,0
asset_elec,,173,6,0
asset_elec,,51,,0
asset_elec,,51,1,1549
asset_elec,,51,0,4280
asset_elec,,51,3,19
asset_elec,,51,2,4
asset_elec,,51,5,22
asset_elec,,51,4,10
asset_elec,,51,7,0
asset_elec,,51,6,0
asset_elec,,171,,0
asset_elec,,171,1,1047
asset_elec,,171,0,2653
asset_elec,,171,3,0
asset_elec,,171,2,0
asset_elec,,171,5,0
asset_elec,,171,4,0
asset_elec,,171,7,0
asset_elec,,171,6,0
asset_elec,,53,,0
asset_elec,,53,1,857
asset_elec,,53,0,898
asset_elec,,53,3,0
asset_elec,,53,2,0
asset_elec,,53,5,0
asset_elec,,53,4,0
asset_elec,,53,7,0
asset_elec,,53,6,0
asset_elec,,182,,0
asset_elec,,182,1,257
asset_elec,,182,0,143
asset_elec,,182,3,0
asset_elec,,182,2,0
asset_elec,,182,5,0
asset_elec,,182,4,0
asset_elec,,182,7,0
asset_elec,,182,6,0
asset_elec,,183,,0
asset_elec,,183,1,409
asset_elec,,183,0,497
asset_elec,,183,3,0
asset_elec,,183,2,0
asset_elec,,183,5,0
asset_elec,,183,4,0
asset_elec,,183,7,0
asset_elec,,183,6,0
asset_elec,,181,,0
asset_elec,,181,1,1018
asset_elec,,181,0,2707
asset_elec,,181,3,0
asset_elec,,181,2,0
asset_elec,,181,5,0
asset_elec,,181,4,0
asset_elec,,181,7,0
asset_elec,,181,6,0
asset_elec,,61,,0
asset_elec,,61,1,2160
asset_elec,,61,0,5730
asset_elec,,61,3,0
asset_elec,,61,2,0
asset_elec,,61,5,0
asset_elec,,61,4,0
asset_elec,,61,7,0
asset_elec,,61,6,0
asset_elec,,63,,0
asset_elec,,63,1,658
asset_elec,,63,0,849
asset_elec,,63,3,0
asset_elec,,63,2,0
asset_elec,,63,5,0
asset_elec,,63,4,0
asset_elec,,63,7,0
asset_elec,,63,6,0
asset_elec,,62,,0
asset_elec,,62,1,911
asset_elec,,62,0,531
asset_elec,,62,3,0
asset_elec,,62,2,0
asset_elec,,62,5,0
asset_elec,,62,4,0
asset_elec,,62,7,0
asset_elec,,62,6,0
asset_elec,,221,,0
asset_elec,,221,1,615
asset_elec,,221,0,1213
asset_elec,,221,3,0
asset_elec,,221,2,0
asset_elec,,221,5,0
asset_elec,,221,4,0
asset_elec,,221,7,0
asset_elec,,221,6,0
asset_elec,,401,,0
asset_elec,,401,1,1
asset_elec,,401,0,25
asset_elec,,401,3,0
asset_elec,,401,2,0
asset_elec,,401,5,0
asset_elec,,401,4,0
asset_elec,,401,7,0
asset_elec,,401,6,0
asset_elec,,223,,0
asset_elec,,223,1,36
asset_elec,,223,0,133
asset_elec,,223,3,0
asset_elec,,223,2,0
asset_elec,,223,5,0
asset_elec,,223,4,0
asset_elec,,223,7,0
asset_elec,,223,6,0
asset_elec,,161,,0
asset_elec,,161,1,976
asset_elec,,161,0,2779
asset_elec,,161,3,0
asset_elec,,161,2,0
asset_elec,,161,5,0
asset_elec,,161,4,0
asset_elec,,161,7,0
asset_elec,,161,6,0
asset_elec,,162,,0
asset_elec,,162,1,315
asset_elec,,162,0,263
asset_elec,,162,3,0
asset_elec,,162,2,0
asset_elec,,162,5,0
asset_elec,,162,4,0
asset_elec,,162,7,0
asset_elec,,162,6,0
asset_elec,,163,,0
asset_elec,,163,1,317
asset_elec,,163,0,556
asset_elec,,163,3,0
asset_elec,,163,2,0
asset_elec,,163,5,0
asset_elec,,163,4,0
asset_elec,,163,7,0
asset_elec,,163,6,0
asset_elec,,391,,0
asset_elec,,391,1,8
asset_elec,,391,0,15
asset_elec,,391,3,0
asset_elec,,391,2,0
asset_elec,,391,5,0
asset_elec,,391,4,0
asset_elec,,391,7,0
asset_elec,,391,6,0
asset_elec,,151,,0
asset_elec,,151,1,1196
asset_elec,,151,0,2875
asset_elec,,151,3,0
asset_elec,,151,2,0
asset_elec,,151,5,0
asset_elec,,151,4,0
asset_elec,,151,7,0
asset_elec,,151,6,0
asset_elec,,153,,0
asset_elec,,153,1,340
asset_elec,,153,0,665
asset_elec,,153,3,0
asset_elec,,153,2,0
asset_elec,,153,5,0
asset_elec,,153,4,0
asset_elec,,153,7,0
asset_elec,,153,6,0
asset_elec,,152,,0
asset_elec,,152,1,259
asset_elec,,152,0,316
asset_elec,,152,3,0
asset_elec,,152,2,0
asset_elec,,152,5,0
asset_elec,,152,4,0
asset_elec,,152,7,0
asset_elec,,152,6,0
asset_elec,,72,,0
asset_elec,,72,1,937
asset_elec,,72,0,806
asset_elec,,72,3,0
asset_elec,,72,2,0
asset_elec,,72,5,0
asset_elec,,72,4,0
asset_elec,,72,7,0
asset_elec,,72,6,0
asset_elec,,73,,0
asset_elec,,73,1,385
asset_elec,,73,0,506
asset_elec,,73,3,0
asset_elec,,73,2,0
asset_elec,,73,5,0
asset_elec,,73,4,0
asset_elec,,73,7,0
asset_elec,,73,6,0
asset_elec,,71,,0
asset_elec,,71,1,1836
asset_elec,,71,0,4691
asset_elec,,71,3,4
asset_elec,,71,2,10
asset_elec,,71,5,13
asset_elec,,71,4,4
asset_elec,,71,7,6
asset_elec,,71,6,5
asset_elec,,231,,0
asset_elec,,231,1,271
asset_elec,,231,0,1107
asset_elec,,231,3,0
asset_elec,,231,2,0
asset_elec,,231,5,0
asset_elec,,231,4,0
asset_elec,,231,7,0
asset_elec,,231,6,0
asset_elec,,232,,0
asset_elec,,232,1,94
asset_elec,,232,0,37
asset_elec,,232,3,0
asset_elec,,232,2,0
asset_elec,,232,5,0
asset_elec,,232,4,0
asset_elec,,232,7,0
asset_elec,,232,6,0
asset_elec,,233,,0
asset_elec,,233,1,58
asset_elec,,233,0,40
asset_elec,,233,3,0
asset_elec,,233,2,0
asset_elec,,233,5,0
asset_elec,,233,4,0
asset_elec,,233,7,0
asset_elec,,233,6,0
asset_elec,,322,,0
asset_elec,,322,1,4
asset_elec,,322,0,20
asset_elec,,322,3,0
asset_elec,,322,2,0
asset_elec,,322,5,0
asset_elec,,322,4,0
asset_elec,,322,7,0
asset_elec,,322,6,0
asset_elec,,321,,0
asset_elec,,321,1,168
asset_elec,,321,0,328
asset_elec,,321,3,0
asset_elec,,321,2,0
asset_elec,,321,5,0
asset_elec,,321,4,0
asset_elec,,321,7,0
asset_elec,,321,6,0
asset_elec,,201,,0
asset_elec,,201,1,731
asset_elec,,201,0,1858
asset_elec,,201,3,0
asset_elec,,201,2,0
asset_elec,,201,5,0
asset_elec,,201,4,0
asset_elec,,201,7,0
asset_elec,,201,6,0
asset_elec,,203,,0
asset_elec,,203,1,82
asset_elec,,203,0,60
asset_elec,,203,3,0
asset_elec,,203,2,0
asset_elec,,203,5,0
asset_elec,,203,4,0
asset_elec,,203,7,0
asset_elec,,203,6,0
asset_elec,,202,,0
asset_elec,,202,1,239
asset_elec,,202,0,267
asset_elec,,202,3,0
asset_elec,,202,2,0
asset_elec,,202,5,0
asset_elec,,202,4,0
asset_elec,,202,7,0
asset_elec,,202,6,0
asset_elec,,142,,0
asset_elec,,142,1,547
asset_elec,,142,0,326
asset_elec,,142,3,0
asset_elec,,142,2,0
asset_elec,,142,5,0
asset_elec,,142,4,0
asset_elec,,142,7,0
asset_elec,,142,6,0
asset_elec,,143,,0
asset_elec,,143,1,431
asset_elec,,143,0,488
asset_elec,,143,3,0
asset_elec,,143,2,0
asset_elec,,143,5,0
asset_elec,,143,4,0
asset_elec,,143,7,0
asset_elec,,143,6,0
asset_elec,,141,,0
asset_elec,,141,1,1281
asset_elec,,141,0,3348
asset_elec,,141,3,5
asset_elec,,141,2,6
asset_elec,,141,5,0
asset_elec,,141,4,3
asset_elec,,141,7,0
asset_elec,,141,6,9
asset_elec,,83,,0
asset_elec,,83,1,658
asset_elec,,83,0,976
asset_elec,,83,3,0
asset_elec,,83,2,0
asset_elec,,83,5,0
asset_elec,,83,4,0
asset_elec,,83,7,0
asset_elec,,83,6,0
asset_elec,,82,,0
asset_elec,,82,1,862
asset_elec,,82,0,714
asset_elec,,82,3,0
asset_elec,,82,2,0
asset_elec,,82,5,0
asset_elec,,82,4,0
asset_elec,,82,7,0
asset_elec,,82,6,0
asset_elec,,81,,0
asset_elec,,81,1,1705
asset_elec,,81,0,4314
asset_elec,,81,3,6
asset_elec,,81,2,1
asset_elec,,81,5,4
asset_elec,,81,4,0
asset_elec,,81,7,0
asset_elec,,81,6,0
asset_elec,,263,,0
asset_elec,,263,1,66
asset_elec,,263,0,84
asset_elec,,263,3,0
asset_elec,,263,2,0
asset_elec,,263,5,0
asset_elec,,263,4,0
asset_elec,,263,7,0
asset_elec,,263,6,0
asset_elec,,262,,0
asset_elec,,262,1,103
asset_elec,,262,0,58
asset_elec,,262,3,0
asset_elec,,262,2,0
asset_elec,,262,5,0
asset_elec,,262,4,0
asset_elec,,262,7,0
asset_elec,,262,6,0
asset_elec,,261,,0
asset_elec,,261,1,428
asset_elec,,261,0,974
asset_elec,,261,3,0
asset_elec,,261,2,0
asset_elec,,261,5,0
asset_elec,,261,4,0
asset_elec,,261,7,0
asset_elec,,261,6,0
asset_elec,,353,,0
asset_elec,,353,1,53
asset_elec,,353,0,33
asset_elec,,353,3,0
asset_elec,,353,2,0
asset_elec,,353,5,0
asset_elec,,353,4,0
asset_elec,,353,7,0
asset_elec,,353,6,0
asset_elec,,352,,0
asset_elec,,352,1,24
asset_elec,,352,0,119
asset_elec,,352,3,0
asset_elec,,352,2,0
asset_elec,,352,5,0
asset_elec,,352,4,0
asset_elec,,352,7,0
asset_elec,,352,6,0
asset_elec,,351,,0
asset_elec,,351,1,11
asset_elec,,351,0,86
asset_elec,,351,3,0
asset_elec,,351,2,0
asset_elec,,351,5,0
asset_elec,,351,4,0
asset_elec,,351,7,0
asset_elec,,351,6,0
hh_size,,212,,0
hh_size,,212,36,0
hh_size,,212,24,0
hh_size,,212,25,0
hh_size,,212,26,0
hh_size,,212,27,0
hh_size,,212,20,0
hh_size,,212,21,0
hh_size,,212,22,0
hh_size,,212,23,0
hh_size,,212,47,0
hh_size,,212,45,0
hh_size,,212,28,0
hh_size,,212,29,0
hh_size,,212,40,0
hh_size,,212,41,0
hh_size,,212,1,0
hh_size,,212,3,12
hh_size,,212,2,1
hh_size,,212,5,41
hh_size,,212,4,33
hh_size,,212,7,12
hh_size,,212,6,25
hh_size,,212,9,18
hh_size,,212,8,17
hh_size,,212,13,0
hh_size,,212,12,4
hh_size,,212,11,3
hh_size,,212,10,3
hh_size,,212,39,0
hh_size,,212,38,0
hh_size,,212,15,0
hh_size,,212,14,0
hh_size,,212,17,0
hh_size,,212,16,4
hh_size,,212,19,0
hh_size,,212,18,0
hh_size,,212,31,0
hh_size,,212,30,0
hh_size,,212,37,0
hh_size,,212,50,0
hh_size,,212,35,0
hh_size,,212,34,0
hh_size,,212,33,0
hh_size,,212,32,0
hh_size,,213,,0
hh_size,,213,36,0
hh_size,,213,24,0
hh_size,,213,25,0
hh_size,,213,26,0
hh_size,,213,27,0
hh_size,,213,20,0
hh_size,,213,21,0
hh_size,,213,22,0
hh_size,,213,23,0
hh_size,,213,47,0
hh_size,,213,45,0
hh_size,,213,28,0
hh_size,,213,29,0
hh_size,,213,40,0
hh_size,,213,41,0
hh_size,,213,1,3
hh_size,,213,3,9
hh_size,,213,2,1
hh_size,,213,5,43
hh_size,,213,4,38
hh_size,,213,7,32
hh_size,,213,6,37
hh_size,,213,9,29
hh_size,,213,8,28
hh_size,,213,13,1
hh_size,,213,12,18
hh_size,,213,11,19
hh_size,,213,10,35
hh_size,,213,39,0
hh_size,,213,38,0
hh_size,,213,15,0
hh_size,,213,14,7
hh_size,,213,17,0
hh_size,,213,16,6
hh_size,,213,19,0
hh_size,,213,18,0
hh_size,,213,31,0
hh_size,,213,30,0
hh_size,,213,37,0
hh_size,,213,50,0
hh_size,,213,35,0
hh_size,,213,34,0
hh_size,,213,33,0
hh_size,,213,32,0
hh_size,,210,,0
hh_size,,210,36,0
hh_size,,210,24,0
hh_size,,210,25,0
hh_size,,210,26,0
hh_size,,210,27,0
hh_size,,210,20,0
hh_size,,210,21,0
hh_size,,210,22,0
hh_size,,210,23,0
hh_size,,210,47,0
hh_size,,210,45,0
hh_size,,210,28,0
hh_size,,210,29,0
hh_size,,210,40,0
hh_size,,210,41,0
hh_size,,210,1,0
hh_size,,210,3,3
hh_size,,210,2,0
hh_size,,210,5,0
hh_size,,210,4,3
hh_size,,210,7,10
hh_size,,210,6,1
hh_size,,210,9,6
hh_size,,210,8,7
hh_size,,210,13,0
hh_size,,210,12,0
hh_size,,210,11,6
hh_size,,210,10,0
hh_size,,210,39,0
hh_size,,210,38,0
hh_size,,210,15,0
hh_size,,210,14,0
hh_size,,210,17,0
hh_size,,210,16,0
